trade_date,0
2007-01-05,-0.5593163113178367
2007-01-08,-0.007378999973313434
2007-01-09,0.05743596998683214
2007-01-10,-0.07497803943267614
2007-01-11,-0.1642254688457495
2007-01-12,-0.21139635765251294
2007-01-15,0.24054038953186785
2007-01-16,-0.055785358323408474
2007-01-17,-0.04070309519894988
2007-01-18,-0.1252273294622163
2007-01-19,0.08190402978227426
2007-01-22,0.16453546558423895
2007-01-23,0.11369784987919149
2007-01-24,-0.06250004896140332
2007-01-25,-0.24422546884574953
2007-01-26,0.04581862054607952
2007-01-29,0.13335271515080283
2007-01-30,-0.029338028784524336
2007-01-31,0.011066414077226423
2007-02-01,-0.11235868870670714
2007-02-02,-0.19306859606582197
2007-02-05,-0.25443223631622913
2007-02-06,0.1675881298222561
2007-02-07,0.028658249982542513
2007-02-08,-0.03302906650354967
2007-02-09,-0.057860332096949074
2007-02-12,0.09477267053778342
2007-02-13,-0.0004371602638578565
2007-02-14,0.11855955295565715
2007-02-15,0.19459021388804562
2007-02-16,0.025953854138451502
2007-02-26,0.04592655032092388
2007-02-27,-0.35741493350890696
2007-02-28,0.16056783401814606
2007-03-01,-0.15139649832126362
2007-03-02,0.059493013359553086
2007-03-05,-0.03763691972091897
2007-03-06,0.16361579775785684
2007-03-07,0.023991229300561037
2007-03-08,0.033935054832735366
2007-03-09,0.16301681317037225
2007-03-12,0.047890601322833334
2007-03-13,-0.03536868971691244
2007-03-14,-0.11786033209694954
2007-03-15,0.0626839041867293
2007-03-16,0.013839210133887003
2007-03-19,0.2969161851926449
2007-03-20,0.012416261750118741
2007-03-21,0.04337716664029287
2007-03-22,-0.06854293563853642
2007-03-23,-0.04011633635621019
2007-03-26,0.013909177179225955
2007-03-27,-0.041662433256355255
2007-03-28,0.1509280468193176
2007-03-29,0.34286322717093015
2007-03-30,-0.09570473236609317
2007-04-02,0.1230990059604569
2007-04-03,0.03488359330941488
2007-04-04,-0.05004793614364038
2007-04-05,0.06179154017787524
2007-04-06,-0.06182967116456161
2007-04-09,0.043351288986783906
2007-04-10,0.20747407338508722
2007-04-11,0.011190988757621445
2007-04-12,-0.03286182859534293
2007-04-13,-0.0709798297147679
2007-04-16,0.05442454281260852
2007-04-17,-0.07260954556901593
2007-04-18,-0.076996838738392
2007-04-19,-0.2574833337214769
2007-04-20,0.08581862054607955
2007-04-23,0.11474522605150647
2007-04-24,-0.046914786617058196
2007-04-25,0.17881040981796567
2007-04-26,-0.018000266187626866
2007-04-27,-0.106677581663513
2007-04-30,-0.004976472599907319
2007-05-08,0.03140231605765683
2007-05-09,0.4421533198118141
2007-05-10,0.05919792643666493
2007-05-11,-0.013532206392185137
2007-05-14,0.042139667903050605
2007-05-15,-0.28174605221045834
2007-05-16,0.04413273022400779
2007-05-17,-0.009335035787737155
2007-05-18,-0.09499169134144056
2007-05-21,-0.061940593936191744
2007-05-22,0.0008732985155108421
2007-05-23,0.0664296902095602
2007-05-24,0.053977577391796365
2007-05-25,-0.07203943163182783
2007-05-28,0.041875159131977716
2007-05-29,0.0559143245761787
2007-05-30,-0.4140309271200155
2007-05-31,0.24081869088045502
2007-06-01,-0.13329072294658487
2007-06-04,-0.5035717359544593
2007-06-05,0.06407954875297028
2007-06-06,-0.05665951059394338
2007-06-07,0.037083423100851005
2007-06-08,-0.039754556722270365
2007-06-11,0.05170792122377166
2007-06-12,-0.010618050080827588
2007-06-13,0.2043120532082085
2007-06-14,-0.12305651098982787
2007-06-15,0.031832636572917364
2007-06-18,0.0613186971035541
2007-06-19,-0.005242548203749526
2007-06-20,-0.12412819798288248
2007-06-21,0.005455274079372023
2007-06-22,-0.1490294306216225
2007-06-25,-0.08333310483689535
2007-06-26,0.0070575454473416985
2007-06-27,0.07521806912582668
2007-06-28,-0.09489442047857359
2007-06-29,0.013518526894989514
2007-07-02,0.023310192591741906
2007-07-03,0.05258506649109315
2007-07-04,-0.07515892924964601
2007-07-05,-0.15812484086802156
2007-07-06,0.11895177007266206
2007-07-09,0.07280847886712417
2007-07-10,0.04368419797042629
2007-07-11,0.08804418732227523
2007-07-12,-0.004114546074118379
2007-07-13,-0.033348323578428055
2007-07-16,-0.10141157639404601
2007-07-17,0.0941600340415348
2007-07-18,0.0264433421183242
2007-07-19,-0.010396063868816204
2007-07-20,0.1524041766741238
2007-07-23,0.12442297597983941
2007-07-24,-0.03336354231996055
2007-07-25,0.13837866313868685
2007-07-26,-0.028612902683876153
2007-07-27,-0.05014520700650653
2007-07-30,0.056332419346692524
2007-07-31,-0.03182967116456132
2007-08-01,-0.13560432783768844
2007-08-02,0.013547397545286062
2007-08-03,0.14053882269909967
2007-08-06,0.017542473597657295
2007-08-07,-0.017192947296893926
2007-08-08,0.4104963001400378
2007-08-09,-0.017305577570043668
2007-08-10,0.021691276318219745
2007-08-13,0.49807305797257195
2007-08-14,-0.09261267923455249
2007-08-15,0.0259251241569052
2007-08-16,-0.2481659372630646
2007-08-17,-0.1983741308975628
2007-08-20,0.3154293964258618
2007-08-21,0.08777953788245298
2007-08-22,-0.06959031181085226
2007-08-23,0.014298401299444116
2007-08-24,0.05331019259174215
2007-08-27,0.04362944966662079
2007-08-28,-0.1031674337614584
2007-08-29,-0.14994909844800375
2007-08-30,0.06696027458447348
2007-08-31,0.01184771464570006
2007-09-03,0.0776960595970996
2007-09-04,0.014757451796250936
2007-09-05,0.08656805746746911
2007-09-06,0.19432570511697184
2007-09-07,-0.18638576907491128
2007-09-10,-0.0013841319077689505
2007-09-11,-0.2851848069031549
2007-09-12,-0.009418514073089882
